district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Guarulhos Centro,2025-10-11,5,10,1,0,,1,primavera,commercial,3764.3
Santo André,2025-10-11,5,10,1,0,,1,primavera,residential,4209.8
São Bernardo,2025-10-11,5,10,1,0,,1,primavera,industrial,3180.3
Centro,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,5320.2
Bela Vista,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,5219.0
Pinheiros,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,3873.4
Brás,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,4199.2
Liberdade,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,4319.1
Vila Mariana,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,3575.7
Mooca,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,3350.1
Tatuapé,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,3951.8
Santana,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,3559.6
Lapa,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,3317.2
Butantã,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,suburban,3314.1
Vila Madalena,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,4449.2
Santo Amaro,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,3772.5
Itaquera,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,5469.1
São Mateus,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,suburban,2583.7
Parelheiros,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,rural,1086.1
Osasco Centro,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,3375.9
Guarulhos Centro,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,commercial,5326.0
Santo André,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,residential,3999.1
São Bernardo,2025-10-12,6,10,1,1,Nossa Senhora Aparecida,0,primavera,industrial,4247.1
Centro,2025-10-13,0,10,0,0,,1,primavera,commercial,4842.8
Bela Vista,2025-10-13,0,10,0,0,,1,primavera,commercial,4893.3
Pinheiros,2025-10-13,0,10,0,0,,1,primavera,commercial,4044.3
Brás,2025-10-13,0,10,0,0,,1,primavera,commercial,6031.6
Liberdade,2025-10-13,0,10,0,0,,1,primavera,commercial,3383.1
Vila Mariana,2025-10-13,0,10,0,0,,1,primavera,residential,3236.1
Mooca,2025-10-13,0,10,0,0,,1,primavera,residential,2895.9
Tatuapé,2025-10-13,0,10,0,0,,1,primavera,residential,2972.2
Santana,2025-10-13,0,10,0,0,,1,primavera,residential,2241.3
Lapa,2025-10-13,0,10,0,0,,1,primavera,residential,2626.6
Butantã,2025-10-13,0,10,0,0,,1,primavera,suburban,2315.0
Vila Madalena,2025-10-13,0,10,0,0,,1,primavera,commercial,3207.8
Santo Amaro,2025-10-13,0,10,0,0,,1,primavera,commercial,3981.7
Itaquera,2025-10-13,0,10,0,0,,1,primavera,residential,3691.8
São Mateus,2025-10-13,0,10,0,0,,1,primavera,suburban,2580.0
Parelheiros,2025-10-13,0,10,0,0,,1,primavera,rural,1076.0
Osasco Centro,2025-10-13,0,10,0,0,,1,primavera,commercial,4495.4
Guarulhos Centro,2025-10-13,0,10,0,0,,1,primavera,commercial,3715.1
Santo André,2025-10-13,0,10,0,0,,1,primavera,residential,3361.1
São Bernardo,2025-10-13,0,10,0,0,,1,primavera,industrial,5197.1
Centro,2025-10-14,1,10,0,0,,2,primavera,commercial,4589.6
Bela Vista,2025-10-14,1,10,0,0,,2,primavera,commercial,4280.0
Pinheiros,2025-10-14,1,10,0,0,,2,primavera,commercial,5203.5
Brás,2025-10-14,1,10,0,0,,2,primavera,commercial,4329.8
Liberdade,2025-10-14,1,10,0,0,,2,primavera,commercial,2910.2
Vila Mariana,2025-10-14,1,10,0,0,,2,primavera,residential,3538.2
Mooca,2025-10-14,1,10,0,0,,2,primavera,residential,3145.8
Tatuapé,2025-10-14,1,10,0,0,,2,primavera,residential,3270.8
Santana,2025-10-14,1,10,0,0,,2,primavera,residential,2497.8
Lapa,2025-10-14,1,10,0,0,,2,primavera,residential,2492.7
Butantã,2025-10-14,1,10,0,0,,2,primavera,suburban,2349.3
Vila Madalena,2025-10-14,1,10,0,0,,2,primavera,commercial,4268.2
Santo Amaro,2025-10-14,1,10,0,0,,2,primavera,commercial,4182.8
Itaquera,2025-10-14,1,10,0,0,,2,primavera,residential,4219.6
São Mateus,2025-10-14,1,10,0,0,,2,primavera,suburban,1920.8
Parelheiros,2025-10-14,1,10,0,0,,2,primavera,rural,1014.2
Osasco Centro,2025-10-14,1,10,0,0,,2,primavera,commercial,3655.9
Guarulhos Centro,2025-10-14,1,10,0,0,,2,primavera,commercial,3640.9
Santo André,2025-10-14,1,10,0,0,,2,primavera,residential,3169.9
São Bernardo,2025-10-14,1,10,0,0,,2,primavera,industrial,4898.0
Centro,2025-10-15,2,10,0,0,,3,primavera,commercial,4753.3
Bela Vista,2025-10-15,2,10,0,0,,3,primavera,commercial,4981.3
Pinheiros,2025-10-15,2,10,0,0,,3,primavera,commercial,3952.7
Brás,2025-10-15,2,10,0,0,,3,primavera,commercial,4852.5
Liberdade,2025-10-15,2,10,0,0,,3,primavera,commercial,3039.9
Vila Mariana,2025-10-15,2,10,0,0,,3,primavera,residential,3123.6
Mooca,2025-10-15,2,10,0,0,,3,primavera,residential,3080.5
Tatuapé,2025-10-15,2,10,0,0,,3,primavera,residential,2876.3
Santana,2025-10-15,2,10,0,0,,3,primavera,residential,1923.8
Lapa,2025-10-15,2,10,0,0,,3,primavera,residential,2137.3
Butantã,2025-10-15,2,10,0,0,,3,primavera,suburban,2042.9
Vila Madalena,2025-10-15,2,10,0,0,,3,primavera,commercial,3290.9
Santo Amaro,2025-10-15,2,10,0,0,,3,primavera,commercial,3832.4
Itaquera,2025-10-15,2,10,0,0,,3,primavera,residential,3072.8
São Mateus,2025-10-15,2,10,0,0,,3,primavera,suburban,1873.6
Parelheiros,2025-10-15,2,10,0,0,,3,primavera,rural,816.5
Osasco Centro,2025-10-15,2,10,0,0,,3,primavera,commercial,3488.2
Guarulhos Centro,2025-10-15,2,10,0,0,,3,primavera,commercial,4450.3
Santo André,2025-10-15,2,10,0,0,,3,primavera,residential,3151.7
São Bernardo,2025-10-15,2,10,0,0,,3,primavera,industrial,4316.3
Centro,2025-10-16,3,10,0,0,,4,primavera,commercial,5024.5
Bela Vista,2025-10-16,3,10,0,0,,4,primavera,commercial,3776.0
Pinheiros,2025-10-16,3,10,0,0,,4,primavera,commercial,3515.6
Brás,2025-10-16,3,10,0,0,,4,primavera,commercial,3881.4
Liberdade,2025-10-16,3,10,0,0,,4,primavera,commercial,2970.7
Vila Mariana,2025-10-16,3,10,0,0,,4,primavera,residential,2468.3
Mooca,2025-10-16,3,10,0,0,,4,primavera,residential,2738.8
Tatuapé,2025-10-16,3,10,0,0,,4,primavera,residential,2549.8
Santana,2025-10-16,3,10,0,0,,4,primavera,residential,1973.6
Lapa,2025-10-16,3,10,0,0,,4,primavera,residential,2821.4
Butantã,2025-10-16,3,10,0,0,,4,primavera,suburban,1869.0
Vila Madalena,2025-10-16,3,10,0,0,,4,primavera,commercial,3177.5
Santo Amaro,2025-10-16,3,10,0,0,,4,primavera,commercial,3727.5
Itaquera,2025-10-16,3,10,0,0,,4,primavera,residential,2514.8
São Mateus,2025-10-16,3,10,0,0,,4,primavera,suburban,2149.5
Parelheiros,2025-10-16,3,10,0,0,,4,primavera,rural,951.6
Osasco Centro,2025-10-16,3,10,0,0,,4,primavera,commercial,3950.4
Guarulhos Centro,2025-10-16,3,10,0,0,,4,primavera,commercial,3343.3
Santo André,2025-10-16,3,10,0,0,,4,primavera,residential,2841.4
São Bernardo,2025-10-16,3,10,0,0,,4,primavera,industrial,4075.2
Centro,2025-10-17,4,10,0,0,,5,primavera,commercial,4936.6
Bela Vista,2025-10-17,4,10,0,0,,5,primavera,commercial,3490.5
Pinheiros,2025-10-17,4,10,0,0,,5,primavera,commercial,4059.4
Brás,2025-10-17,4,10,0,0,,5,primavera,commercial,3781.5
Liberdade,2025-10-17,4,10,0,0,,5,primavera,commercial,3365.9
Vila Mariana,2025-10-17,4,10,0,0,,5,primavera,residential,2071.4
Mooca,2025-10-17,4,10,0,0,,5,primavera,residential,1990.8
Tatuapé,2025-10-17,4,10,0,0,,5,primavera,residential,3177.5
Santana,2025-10-17,4,10,0,0,,5,primavera,residential,2183.5
Lapa,2025-10-17,4,10,0,0,,5,primavera,residential,2157.9
Butantã,2025-10-17,4,10,0,0,,5,primavera,suburban,2436.8
Vila Madalena,2025-10-17,4,10,0,0,,5,primavera,commercial,3469.6
Santo Amaro,2025-10-17,4,10,0,0,,5,primavera,commercial,4179.5
Itaquera,2025-10-17,4,10,0,0,,5,primavera,residential,3053.7
São Mateus,2025-10-17,4,10,0,0,,5,primavera,suburban,2644.0
Parelheiros,2025-10-17,4,10,0,0,,5,primavera,rural,877.3
Osasco Centro,2025-10-17,4,10,0,0,,5,primavera,commercial,4306.4
Guarulhos Centro,2025-10-17,4,10,0,0,,5,primavera,commercial,3866.1
Santo André,2025-10-17,4,10,0,0,,5,primavera,residential,2408.0
São Bernardo,2025-10-17,4,10,0,0,,5,primavera,industrial,4591.4
Centro,2025-10-18,5,10,1,0,,6,primavera,commercial,4084.0
Bela Vista,2025-10-18,5,10,1,0,,6,primavera,commercial,3177.1
Pinheiros,2025-10-18,5,10,1,0,,6,primavera,commercial,3163.2
Brás,2025-10-18,5,10,1,0,,6,primavera,commercial,3486.1
Liberdade,2025-10-18,5,10,1,0,,6,primavera,commercial,3394.0
Vila Mariana,2025-10-18,5,10,1,0,,6,primavera,residential,2134.1
Mooca,2025-10-18,5,10,1,0,,6,primavera,residential,3098.4
Tatuapé,2025-10-18,5,10,1,0,,6,primavera,residential,2874.2
Santana,2025-10-18,5,10,1,0,,6,primavera,residential,2055.2
Lapa,2025-10-18,5,10,1,0,,6,primavera,residential,2851.9
Butantã,2025-10-18,5,10,1,0,,6,primavera,suburban,2167.4
Vila Madalena,2025-10-18,5,10,1,0,,6,primavera,commercial,4290.4
Santo Amaro,2025-10-18,5,10,1,0,,6,primavera,commercial,3461.3
Itaquera,2025-10-18,5,10,1,0,,6,primavera,residential,3290.0
São Mateus,2025-10-18,5,10,1,0,,6,primavera,suburban,2039.8
Parelheiros,2025-10-18,5,10,1,0,,6,primavera,rural,1010.0
Osasco Centro,2025-10-18,5,10,1,0,,6,primavera,commercial,3004.7
Guarulhos Centro,2025-10-18,5,10,1,0,,6,primavera,commercial,3136.9
Santo André,2025-10-18,5,10,1,0,,6,primavera,residential,3314.9
São Bernardo,2025-10-18,5,10,1,0,,6,primavera,industrial,3188.5
Centro,2025-10-19,6,10,1,0,,7,primavera,commercial,3951.2
Bela Vista,2025-10-19,6,10,1,0,,7,primavera,commercial,4111.1
Pinheiros,2025-10-19,6,10,1,0,,7,primavera,commercial,3508.2
Brás,2025-10-19,6,10,1,0,,7,primavera,commercial,3502.8
Liberdade,2025-10-19,6,10,1,0,,7,primavera,commercial,3022.9
Vila Mariana,2025-10-19,6,10,1,0,,7,primavera,residential,3117.2
Mooca,2025-10-19,6,10,1,0,,7,primavera,residential,2866.3
Tatuapé,2025-10-19,6,10,1,0,,7,primavera,residential,3385.8
Santana,2025-10-19,6,10,1,0,,7,primavera,residential,2276.1
Lapa,2025-10-19,6,10,1,0,,7,primavera,residential,2421.8
Butantã,2025-10-19,6,10,1,0,,7,primavera,suburban,2380.2
Vila Madalena,2025-10-19,6,10,1,0,,7,primavera,commercial,3857.3
Santo Amaro,2025-10-19,6,10,1,0,,7,primavera,commercial,2930.9
Itaquera,2025-10-19,6,10,1,0,,7,primavera,residential,3806.5
São Mateus,2025-10-19,6,10,1,0,,7,primavera,suburban,1654.4
Parelheiros,2025-10-19,6,10,1,0,,7,primavera,rural,1044.6
Osasco Centro,2025-10-19,6,10,1,0,,7,primavera,commercial,2681.6
Guarulhos Centro,2025-10-19,6,10,1,0,,7,primavera,commercial,4285.2
Santo André,2025-10-19,6,10,1,0,,7,primavera,residential,2516.3
São Bernardo,2025-10-19,6,10,1,0,,7,primavera,industrial,3693.5
Centro,2025-10-20,0,10,0,0,,8,primavera,commercial,4251.1
Bela Vista,2025-10-20,0,10,0,0,,8,primavera,commercial,3627.0
Pinheiros,2025-10-20,0,10,0,0,,8,primavera,commercial,3674.2
Brás,2025-10-20,0,10,0,0,,8,primavera,commercial,4403.8
Liberdade,2025-10-20,0,10,0,0,,8,primavera,commercial,2581.1
Vila Mariana,2025-10-20,0,10,0,0,,8,primavera,residential,2251.7
Mooca,2025-10-20,0,10,0,0,,8,primavera,residential,2475.3
Tatuapé,2025-10-20,0,10,0,0,,8,primavera,residential,2064.0
Santana,2025-10-20,0,10,0,0,,8,primavera,residential,1949.6
Lapa,2025-10-20,0,10,0,0,,8,primavera,residential,2899.4
Butantã,2025-10-20,0,10,0,0,,8,primavera,suburban,1676.6
Vila Madalena,2025-10-20,0,10,0,0,,8,primavera,commercial,3407.7
Santo Amaro,2025-10-20,0,10,0,0,,8,primavera,commercial,3155.9
Itaquera,2025-10-20,0,10,0,0,,8,primavera,residential,2966.3
São Mateus,2025-10-20,0,10,0,0,,8,primavera,suburban,1938.2
Parelheiros,2025-10-20,0,10,0,0,,8,primavera,rural,963.6
Osasco Centro,2025-10-20,0,10,0,0,,8,primavera,commercial,3118.1
Guarulhos Centro,2025-10-20,0,10,0,0,,8,primavera,commercial,4328.4
Santo André,2025-10-20,0,10,0,0,,8,primavera,residential,2505.0
São Bernardo,2025-10-20,0,10,0,0,,8,primavera,industrial,4003.2
Centro,2025-10-21,1,10,0,0,,9,primavera,commercial,4603.6
Bela Vista,2025-10-21,1,10,0,0,,9,primavera,commercial,3419.9
Pinheiros,2025-10-21,1,10,0,0,,9,primavera,commercial,3615.6
Brás,2025-10-21,1,10,0,0,,9,primavera,commercial,4346.6
Liberdade,2025-10-21,1,10,0,0,,9,primavera,commercial,2859.6
Vila Mariana,2025-10-21,1,10,0,0,,9,primavera,residential,3361.6
Mooca,2025-10-21,1,10,0,0,,9,primavera,residential,2151.3
Tatuapé,2025-10-21,1,10,0,0,,9,primavera,residential,3086.7
Santana,2025-10-21,1,10,0,0,,9,primavera,residential,2408.5
Lapa,2025-10-21,1,10,0,0,,9,primavera,residential,2284.2
Butantã,2025-10-21,1,10,0,0,,9,primavera,suburban,1770.8
Vila Madalena,2025-10-21,1,10,0,0,,9,primavera,commercial,2832.4
Santo Amaro,2025-10-21,1,10,0,0,,9,primavera,commercial,3316.2
Itaquera,2025-10-21,1,10,0,0,,9,primavera,residential,2288.0
São Mateus,2025-10-21,1,10,0,0,,9,primavera,suburban,1646.6
Parelheiros,2025-10-21,1,10,0,0,,9,primavera,rural,726.7
Osasco Centro,2025-10-21,1,10,0,0,,9,primavera,commercial,3865.5
Guarulhos Centro,2025-10-21,1,10,0,0,,9,primavera,commercial,3910.1
Santo André,2025-10-21,1,10,0,0,,9,primavera,residential,3072.8
São Bernardo,2025-10-21,1,10,0,0,,9,primavera,industrial,4342.6
Centro,2025-10-22,2,10,0,0,,10,primavera,commercial,4561.6
Bela Vista,2025-10-22,2,10,0,0,,10,primavera,commercial,4644.7
Pinheiros,2025-10-22,2,10,0,0,,10,primavera,commercial,3469.6
Brás,2025-10-22,2,10,0,0,,10,primavera,commercial,4318.6
Liberdade,2025-10-22,2,10,0,0,,10,primavera,commercial,3286.4
Vila Mariana,2025-10-22,2,10,0,0,,10,primavera,residential,2187.8
Mooca,2025-10-22,2,10,0,0,,10,primavera,residential,3157.4
Tatuapé,2025-10-22,2,10,0,0,,10,primavera,residential,2713.3
Santana,2025-10-22,2,10,0,0,,10,primavera,residential,2221.2
Lapa,2025-10-22,2,10,0,0,,10,primavera,residential,2633.1
Butantã,2025-10-22,2,10,0,0,,10,primavera,suburban,2193.0
Vila Madalena,2025-10-22,2,10,0,0,,10,primavera,commercial,3134.3
Santo Amaro,2025-10-22,2,10,0,0,,10,primavera,commercial,3591.2
Itaquera,2025-10-22,2,10,0,0,,10,primavera,residential,2386.4
São Mateus,2025-10-22,2,10,0,0,,10,primavera,suburban,1747.0
Parelheiros,2025-10-22,2,10,0,0,,10,primavera,rural,938.9
Osasco Centro,2025-10-22,2,10,0,0,,10,primavera,commercial,3505.3
Guarulhos Centro,2025-10-22,2,10,0,0,,10,primavera,commercial,4173.4
Santo André,2025-10-22,2,10,0,0,,10,primavera,residential,2767.4
São Bernardo,2025-10-22,2,10,0,0,,10,primavera,industrial,3380.8
Centro,2025-10-23,3,10,0,0,,10,primavera,commercial,5039.1
Bela Vista,2025-10-23,3,10,0,0,,10,primavera,commercial,4633.1
Pinheiros,2025-10-23,3,10,0,0,,10,primavera,commercial,4147.6
Brás,2025-10-23,3,10,0,0,,10,primavera,commercial,4180.3
Liberdade,2025-10-23,3,10,0,0,,10,primavera,commercial,3394.0
Vila Mariana,2025-10-23,3,10,0,0,,10,primavera,residential,3432.0
Mooca,2025-10-23,3,10,0,0,,10,primavera,residential,2425.1
Tatuapé,2025-10-23,3,10,0,0,,10,primavera,residential,2278.4
Santana,2025-10-23,3,10,0,0,,10,primavera,residential,2030.3
Lapa,2025-10-23,3,10,0,0,,10,primavera,residential,2459.7
Butantã,2025-10-23,3,10,0,0,,10,primavera,suburban,1595.5
Vila Madalena,2025-10-23,3,10,0,0,,10,primavera,commercial,3183.4
Santo Amaro,2025-10-23,3,10,0,0,,10,primavera,commercial,3697.4
Itaquera,2025-10-23,3,10,0,0,,10,primavera,residential,3448.4
São Mateus,2025-10-23,3,10,0,0,,10,primavera,suburban,2166.3
Parelheiros,2025-10-23,3,10,0,0,,10,primavera,rural,975.7
Osasco Centro,2025-10-23,3,10,0,0,,10,primavera,commercial,2464.3
Guarulhos Centro,2025-10-23,3,10,0,0,,10,primavera,commercial,4042.3
Santo André,2025-10-23,3,10,0,0,,10,primavera,residential,3045.7
São Bernardo,2025-10-23,3,10,0,0,,10,primavera,industrial,4180.6
Centro,2025-10-24,4,10,0,0,,9,primavera,commercial,3791.5
Bela Vista,2025-10-24,4,10,0,0,,9,primavera,commercial,3834.5
Pinheiros,2025-10-24,4,10,0,0,,9,primavera,commercial,3445.2
Brás,2025-10-24,4,10,0,0,,9,primavera,commercial,3459.3
Liberdade,2025-10-24,4,10,0,0,,9,primavera,commercial,3226.0
Vila Mariana,2025-10-24,4,10,0,0,,9,primavera,residential,2515.7
Mooca,2025-10-24,4,10,0,0,,9,primavera,residential,3365.8
Tatuapé,2025-10-24,4,10,0,0,,9,primavera,residential,2834.7
Santana,2025-10-24,4,10,0,0,,9,primavera,residential,2699.7
Lapa,2025-10-24,4,10,0,0,,9,primavera,residential,1987.2
Butantã,2025-10-24,4,10,0,0,,9,primavera,suburban,1979.8
Vila Madalena,2025-10-24,4,10,0,0,,9,primavera,commercial,3377.2
Santo Amaro,2025-10-24,4,10,0,0,,9,primavera,commercial,3371.2
Itaquera,2025-10-24,4,10,0,0,,9,primavera,residential,2958.0
São Mateus,2025-10-24,4,10,0,0,,9,primavera,suburban,1950.7
Parelheiros,2025-10-24,4,10,0,0,,9,primavera,rural,919.3
Osasco Centro,2025-10-24,4,10,0,0,,9,primavera,commercial,4353.7
Guarulhos Centro,2025-10-24,4,10,0,0,,9,primavera,commercial,4071.6
Santo André,2025-10-24,4,10,0,0,,9,primavera,residential,3177.4
São Bernardo,2025-10-24,4,10,0,0,,9,primavera,industrial,4621.0
Centro,2025-10-25,5,10,1,0,,8,primavera,commercial,4224.7
Bela Vista,2025-10-25,5,10,1,0,,8,primavera,commercial,3599.7
Pinheiros,2025-10-25,5,10,1,0,,8,primavera,commercial,3419.9
Brás,2025-10-25,5,10,1,0,,8,primavera,commercial,3566.5
Liberdade,2025-10-25,5,10,1,0,,8,primavera,commercial,3709.4
Vila Mariana,2025-10-25,5,10,1,0,,8,primavera,residential,3364.6
Mooca,2025-10-25,5,10,1,0,,8,primavera,residential,2671.4
Tatuapé,2025-10-25,5,10,1,0,,8,primavera,residential,3337.1
Santana,2025-10-25,5,10,1,0,,8,primavera,residential,2389.0
Lapa,2025-10-25,5,10,1,0,,8,primavera,residential,2573.0
Butantã,2025-10-25,5,10,1,0,,8,primavera,suburban,2050.1
Vila Madalena,2025-10-25,5,10,1,0,,8,primavera,commercial,3662.4
Santo Amaro,2025-10-25,5,10,1,0,,8,primavera,commercial,3817.8
Itaquera,2025-10-25,5,10,1,0,,8,primavera,residential,3327.1
São Mateus,2025-10-25,5,10,1,0,,8,primavera,suburban,2111.7
Parelheiros,2025-10-25,5,10,1,0,,8,primavera,rural,788.9
Osasco Centro,2025-10-25,5,10,1,0,,8,primavera,commercial,3044.3
Guarulhos Centro,2025-10-25,5,10,1,0,,8,primavera,commercial,3393.2
Santo André,2025-10-25,5,10,1,0,,8,primavera,residential,2781.5
São Bernardo,2025-10-25,5,10,1,0,,8,primavera,industrial,3253.2
Centro,2025-10-26,6,10,1,0,,7,primavera,commercial,3732.7
Bela Vista,2025-10-26,6,10,1,0,,7,primavera,commercial,3670.7
Pinheiros,2025-10-26,6,10,1,0,,7,primavera,commercial,3608.7
Brás,2025-10-26,6,10,1,0,,7,primavera,commercial,3095.5
Liberdade,2025-10-26,6,10,1,0,,7,primavera,commercial,3101.4
Vila Mariana,2025-10-26,6,10,1,0,,7,primavera,residential,2991.5
Mooca,2025-10-26,6,10,1,0,,7,primavera,residential,3141.7
Tatuapé,2025-10-26,6,10,1,0,,7,primavera,residential,3149.6
Santana,2025-10-26,6,10,1,0,,7,primavera,residential,2251.8
Lapa,2025-10-26,6,10,1,0,,7,primavera,residential,2685.3
Butantã,2025-10-26,6,10,1,0,,7,primavera,suburban,2619.0
Vila Madalena,2025-10-26,6,10,1,0,,7,primavera,commercial,4155.9
Santo Amaro,2025-10-26,6,10,1,0,,7,primavera,commercial,3504.5
Itaquera,2025-10-26,6,10,1,0,,7,primavera,residential,3577.1
São Mateus,2025-10-26,6,10,1,0,,7,primavera,suburban,2437.0
Parelheiros,2025-10-26,6,10,1,0,,7,primavera,rural,1078.0
Osasco Centro,2025-10-26,6,10,1,0,,7,primavera,commercial,3376.6
Guarulhos Centro,2025-10-26,6,10,1,0,,7,primavera,commercial,3942.5
Santo André,2025-10-26,6,10,1,0,,7,primavera,residential,2687.9
São Bernardo,2025-10-26,6,10,1,0,,7,primavera,industrial,2659.9
Centro,2025-10-27,0,10,0,0,,6,primavera,commercial,4374.1
Bela Vista,2025-10-27,0,10,0,0,,6,primavera,commercial,3825.2
Pinheiros,2025-10-27,0,10,0,0,,6,primavera,commercial,3359.6
Brás,2025-10-27,0,10,0,0,,6,primavera,commercial,4499.1
Liberdade,2025-10-27,0,10,0,0,,6,primavera,commercial,2248.1
Vila Mariana,2025-10-27,0,10,0,0,,6,primavera,residential,2335.8
Mooca,2025-10-27,0,10,0,0,,6,primavera,residential,2162.7
Tatuapé,2025-10-27,0,10,0,0,,6,primavera,residential,2086.1
Santana,2025-10-27,0,10,0,0,,6,primavera,residential,2472.7
Lapa,2025-10-27,0,10,0,0,,6,primavera,residential,1838.2
Butantã,2025-10-27,0,10,0,0,,6,primavera,suburban,1763.0
Vila Madalena,2025-10-27,0,10,0,0,,6,primavera,commercial,3321.5
Santo Amaro,2025-10-27,0,10,0,0,,6,primavera,commercial,3657.7
Itaquera,2025-10-27,0,10,0,0,,6,primavera,residential,2423.8
São Mateus,2025-10-27,0,10,0,0,,6,primavera,suburban,1944.3
Parelheiros,2025-10-27,0,10,0,0,,6,primavera,rural,878.2
Osasco Centro,2025-10-27,0,10,0,0,,6,primavera,commercial,4089.3
Guarulhos Centro,2025-10-27,0,10,0,0,,6,primavera,commercial,3663.8
Santo André,2025-10-27,0,10,0,0,,6,primavera,residential,2650.0
São Bernardo,2025-10-27,0,10,0,0,,6,primavera,industrial,3493.6
Centro,2025-10-28,1,10,0,0,,5,primavera,commercial,4072.6
Bela Vista,2025-10-28,1,10,0,0,,5,primavera,commercial,3560.4
Pinheiros,2025-10-28,1,10,0,0,,5,primavera,commercial,4360.0
Brás,2025-10-28,1,10,0,0,,5,primavera,commercial,4273.2
Liberdade,2025-10-28,1,10,0,0,,5,primavera,commercial,3220.6
Vila Mariana,2025-10-28,1,10,0,0,,5,primavera,residential,3072.4
Mooca,2025-10-28,1,10,0,0,,5,primavera,residential,1722.2
Tatuapé,2025-10-28,1,10,0,0,,5,primavera,residential,3119.0
Santana,2025-10-28,1,10,0,0,,5,primavera,residential,2198.5
Lapa,2025-10-28,1,10,0,0,,5,primavera,residential,2407.4
Butantã,2025-10-28,1,10,0,0,,5,primavera,suburban,1779.6
Vila Madalena,2025-10-28,1,10,0,0,,5,primavera,commercial,2837.3
Santo Amaro,2025-10-28,1,10,0,0,,5,primavera,commercial,3743.4
Itaquera,2025-10-28,1,10,0,0,,5,primavera,residential,3745.3
São Mateus,2025-10-28,1,10,0,0,,5,primavera,suburban,2097.4
Parelheiros,2025-10-28,1,10,0,0,,5,primavera,rural,1018.2
Osasco Centro,2025-10-28,1,10,0,0,,5,primavera,commercial,3251.3
Guarulhos Centro,2025-10-28,1,10,0,0,,5,primavera,commercial,3377.8
Santo André,2025-10-28,1,10,0,0,,5,primavera,residential,2544.9
São Bernardo,2025-10-28,1,10,0,0,,5,primavera,industrial,3818.3
Centro,2025-10-29,2,10,0,0,,4,primavera,commercial,3370.4
Bela Vista,2025-10-29,2,10,0,0,,4,primavera,commercial,3608.2
Pinheiros,2025-10-29,2,10,0,0,,4,primavera,commercial,3492.2
